# Class blue_S1 green_S1 red_S1 nir_S1 swir_1_S1 swir_2_S1 red_edge_1_S1 red_edge_2_S1 red_edge_3_S1 bcdev_S1 edev_S1 sdev_S1 NDVI_S1 LAI_S1 MNDWI_S1 rain_S1 blue_S2 green_S2 red_S2 nir_S2 swir_1_S2 swir_2_S2 red_edge_1_S2 red_edge_2_S2 red_edge_3_S2 bcdev_S2 edev_S2 sdev_S2 NDVI_S2 LAI_S2 MNDWI_S2 rain_S2 slope
0.000000 0.058100 0.079500 0.091500 0.176100 0.237500 0.173700 0.121600 0.158700 0.177300 2.561849 2.514429 6.265649 0.313333 0.471159 -0.495127 1048.769531 0.060900 0.083500 0.075100 0.273700 0.245300 0.136300 0.132400 0.235300 0.272400 2.710988 2.310680 6.388424 0.568116 1.290789 -0.490543 2068.754150 5.833333
0.000000 0.043600 0.064600 0.073700 0.155550 0.216650 0.161450 0.099300 0.136600 0.153900 2.145453 2.333779 5.380445 0.360480 0.466007 -0.541521 754.712769 0.044750 0.066300 0.053600 0.237250 0.188350 0.098450 0.099000 0.199600 0.232300 2.313485 2.032874 5.434502 0.631199 1.244468 -0.477261 1654.926514 3.773077
0.000000 0.102400 0.133700 0.170300 0.207100 0.287300 0.245800 0.195500 0.206500 0.218100 2.715228 2.424418 6.165231 0.075135 0.060603 -0.351289 927.065369 0.096700 0.119100 0.141400 0.198000 0.268700 0.222400 0.166500 0.200600 0.211700 3.112698 2.654233 6.905276 0.144178 0.247501 -0.384038 1747.566528 2.946278
0.000000 0.062750 0.087200 0.109400 0.194600 0.237700 0.191250 0.137300 0.175150 0.196300 2.642375 2.498656 6.132675 0.280806 0.434825 -0.468794 926.246582 0.084100 0.097150 0.094800 0.253800 0.239250 0.178500 0.129100 0.210900 0.242900 3.153053 2.861458 5.756563 0.453183 1.149478 -0.422374 1748.154297 5.335937
0.000000 0.082800 0.117900 0.183200 0.225600 0.375700 0.290300 0.210300 0.232100 0.242600 2.708141 2.313316 6.297029 0.104020 0.101981 -0.508688 920.374207 0.079900 0.116100 0.167700 0.223300 0.363700 0.269100 0.195700 0.233800 0.248700 3.436058 2.937098 6.942424 0.125857 0.158257 -0.514051 1739.517334 5.068969
0.000000 0.098100 0.118100 0.149100 0.172900 0.229600 0.205650 0.164150 0.173200 0.183000 2.437991 2.261065 6.060040 0.069365 0.034387 -0.317000 925.893188 0.100650 0.119500 0.145600 0.174650 0.246750 0.226050 0.165750 0.180000 0.189300 2.758810 2.548352 6.114004 0.095380 0.084487 -0.347444 1747.004028 6.009252
0.000000 0.052800 0.075700 0.084700 0.179800 0.230200 0.170100 0.113000 0.159000 0.177600 2.476352 2.508342 6.052089 0.349112 0.524668 -0.512927 774.271118 0.041100 0.054800 0.068800 0.147400 0.200700 0.147000 0.091000 0.121800 0.140000 3.177060 3.294570 5.793238 0.367938 0.460008 -0.571875 1740.221558 5.432669
0.000000 0.066300 0.093000 0.116800 0.185000 0.252400 0.197200 0.143100 0.164300 0.181700 3.563735 3.409335 7.596505 0.229783 0.338240 -0.474376 753.350403 0.059500 0.084200 0.092000 0.209300 0.236500 0.171400 0.135100 0.180700 0.201100 3.809335 3.583193 7.043508 0.380451 0.660995 -0.483780 1528.724121 3.726780
0.000000 0.084700 0.105800 0.079700 0.346750 0.224300 0.118100 0.140900 0.296900 0.351700 2.488778 1.991092 5.535049 0.623755 1.912650 -0.362849 1072.801270 0.054000 0.077050 0.040400 0.392550 0.220600 0.098450 0.112550 0.327250 0.408450 4.050396 3.594973 8.477603 0.813375 2.469545 -0.483204 1729.065674 7.500000
0.000000 0.076600 0.113400 0.145600 0.219650 0.270200 0.222900 0.172650 0.204550 0.222100 3.228155 2.988739 7.403780 0.193822 0.311207 -0.412303 749.967102 0.075250 0.107550 0.132100 0.231000 0.254200 0.199450 0.163450 0.213700 0.234450 3.579942 3.286812 6.980730 0.270029 0.489588 -0.407200 1540.795410 2.429563
0.000000 0.080300 0.107700 0.107500 0.263200 0.270600 0.184600 0.159700 0.239500 0.269400 2.738700 2.339201 5.640272 0.421553 0.963524 -0.429562 1068.348999 0.077600 0.105500 0.099900 0.330300 0.287300 0.173500 0.174400 0.289400 0.334000 3.362510 2.987108 6.813646 0.533733 1.432705 -0.464303 1726.774048 2.124591
0.000000 0.054500 0.072900 0.097100 0.149200 0.266300 0.205100 0.116200 0.131600 0.145300 3.100913 3.025330 6.987248 0.211256 0.239904 -0.568639 353.148987 0.056900 0.071700 0.085000 0.159700 0.222100 0.155500 0.109800 0.143000 0.161600 2.428881 2.457338 4.153263 0.310845 0.429489 -0.514392 1662.346558 3.773077
0.000000 0.066000 0.086700 0.118500 0.172300 0.309500 0.256100 0.139000 0.150500 0.165700 3.321096 3.155708 7.597271 0.183580 0.229471 -0.563131 326.509033 0.056800 0.069700 0.092000 0.142000 0.288000 0.250200 0.109300 0.122700 0.135500 3.240236 3.277410 7.171806 0.216659 0.242172 -0.608985 1586.032593 4.166667
0.000000 0.071000 0.091200 0.117900 0.158000 0.279100 0.260500 0.134800 0.142000 0.154600 2.480394 2.441566 6.470316 0.143277 0.151027 -0.510542 347.043182 0.056500 0.068300 0.084200 0.145300 0.222500 0.183400 0.106600 0.129400 0.145500 2.105818 2.182948 4.278873 0.264408 0.325379 -0.529776 1612.886719 5.921946
0.000000 0.083000 0.121200 0.149800 0.238800 0.331200 0.257200 0.186300 0.217400 0.236400 3.146744 2.763570 6.987470 0.231212 0.415706 -0.468621 749.894653 0.077300 0.105500 0.119700 0.240100 0.300700 0.223700 0.160400 0.213400 0.237400 3.134186 2.795916 6.899439 0.323951 0.615208 -0.476877 1549.384155 4.602234
0.000000 0.045450 0.068600 0.076950 0.178700 0.226400 0.159200 0.109000 0.157400 0.175200 2.568165 2.602127 6.714416 0.370628 0.542872 -0.532253 751.541077 0.043150 0.064100 0.068000 0.205250 0.218600 0.123550 0.108700 0.171000 0.195750 3.220494 3.147010 6.631432 0.499158 0.841049 -0.542744 1643.645142 3.952847
0.000000 0.080700 0.115800 0.162700 0.219200 0.287600 0.254700 0.189800 0.211400 0.222600 3.174986 2.824457 7.201661 0.139677 0.182694 -0.429557 415.424500 0.068800 0.094900 0.118100 0.227100 0.243900 0.202800 0.156500 0.214600 0.234500 2.843004 2.579658 6.155581 0.297738 0.531797 -0.437814 1594.584839 7.453560
0.000000 0.065100 0.088000 0.124550 0.195950 0.307750 0.225900 0.147900 0.163700 0.184500 3.365789 3.135380 7.086532 0.203035 0.285846 -0.555844 391.331360 0.051200 0.066550 0.078500 0.186950 0.231300 0.158750 0.106200 0.161100 0.185700 2.606197 2.532918 4.858049 0.418251 0.654856 -0.552479 1747.260376 7.083323
0.000000 0.057450 0.075900 0.103100 0.150250 0.265000 0.218950 0.120700 0.131050 0.143800 2.831703 2.879235 7.133830 0.188305 0.203140 -0.554038 352.107971 0.049850 0.063750 0.075750 0.150300 0.207700 0.160050 0.099750 0.128100 0.143100 2.117009 2.204174 4.171408 0.328624 0.427959 -0.529565 1614.428833 3.004626
0.000000 0.059500 0.085850 0.132500 0.170500 0.292300 0.247100 0.152300 0.159650 0.170400 3.008732 2.891782 7.452610 0.125618 0.108020 -0.549559 391.709351 0.054200 0.070400 0.089150 0.168700 0.235300 0.164200 0.118650 0.146300 0.164200 2.268277 2.243194 4.045847 0.309298 0.433780 -0.541701 1752.598145 2.429563
0.000000 0.051600 0.069500 0.095900 0.144700 0.259300 0.213400 0.114000 0.123600 0.137700 2.998981 3.045214 7.524859 0.196392 0.201374 -0.576074 444.616333 0.048800 0.062300 0.075500 0.151700 0.241800 0.180800 0.098100 0.125700 0.142100 2.893955 3.003448 5.728008 0.336754 0.440242 -0.589777 1721.473022 4.249183
0.000000 0.058500 0.081500 0.114100 0.163700 0.283200 0.223000 0.133450 0.143950 0.157900 3.183048 3.145861 7.663299 0.177103 0.194458 -0.551720 445.429932 0.049800 0.064950 0.076700 0.153450 0.238100 0.176500 0.099200 0.130400 0.147050 2.643401 2.757789 5.733841 0.333038 0.445114 -0.571139 1685.559814 8.014744
0.000000 0.055000 0.078500 0.109550 0.152650 0.271550 0.227350 0.126550 0.135200 0.146700 3.163849 3.069976 8.269773 0.165013 0.159699 -0.555299 326.958160 0.046000 0.060700 0.077500 0.143350 0.203050 0.149700 0.099650 0.124450 0.138700 2.217198 2.399678 4.228246 0.278037 0.330227 -0.532193 1670.111328 4.714045
0.000000 0.104300 0.121000 0.129100 0.197000 0.235700 0.202800 0.152300 0.184300 0.201700 2.934330 2.720724 6.121220 0.198520 0.379682 -0.318386 1085.249634 0.101200 0.121600 0.131800 0.211100 0.254900 0.218100 0.156700 0.197000 0.217500 2.675023 2.488763 5.937563 0.219224 0.432968 -0.351037 2001.603638 5.068969
0.000000 0.059200 0.079450 0.105600 0.142000 0.259600 0.219950 0.121050 0.130200 0.140700 2.820401 2.837080 7.384809 0.149270 0.134635 -0.528763 332.243286 0.056500 0.074350 0.093500 0.167900 0.239050 0.175200 0.120000 0.147650 0.164700 2.236528 2.202626 4.199566 0.281012 0.390482 -0.523581 1686.127686 8.975275
0.000000 0.088600 0.101300 0.101500 0.220100 0.213800 0.156900 0.134600 0.206300 0.240900 2.634538 2.422671 5.765260 0.356694 0.753576 -0.340495 1078.560547 0.069100 0.086600 0.082900 0.208100 0.205900 0.154000 0.115100 0.187300 0.217300 2.299003 2.297711 6.129557 0.390800 0.676000 -0.403553 1822.198486 3.004626
0.000000 0.060400 0.078750 0.105200 0.154650 0.296200 0.246650 0.122400 0.132900 0.147000 3.417882 3.300471 7.008544 0.189231 0.217324 -0.579316 325.147766 0.051100 0.063700 0.083650 0.126150 0.253500 0.225850 0.098850 0.109200 0.119850 3.080300 3.191118 7.190287 0.202974 0.189627 -0.597793 1562.163574 1.815578
0.000000 0.089700 0.108600 0.110200 0.220000 0.216000 0.166100 0.138400 0.193500 0.223300 2.734637 2.508571 5.271460 0.329338 0.692872 -0.332309 1057.908081 0.078100 0.100600 0.100800 0.253900 0.230000 0.174700 0.139700 0.222800 0.257800 3.172358 2.865657 6.449435 0.424493 0.903021 -0.385960 1790.911499 2.946278
0.000000 0.088250 0.109750 0.113850 0.227200 0.230200 0.176800 0.143150 0.205750 0.231650 2.934118 2.616242 5.860723 0.314991 0.663119 -0.346337 1056.941406 0.069100 0.097250 0.099950 0.268300 0.240150 0.187350 0.138550 0.235350 0.272250 3.051500 2.720852 6.459696 0.413814 0.871145 -0.413539 1784.725586 1.863390
0.000000 0.102350 0.125350 0.127750 0.251050 0.287250 0.211950 0.166350 0.227350 0.255350 2.637336 2.206612 4.876170 0.324363 0.780541 -0.384585 1088.697998 0.071700 0.103350 0.099150 0.293450 0.293100 0.203950 0.154050 0.256400 0.293900 2.759215 2.353418 5.905631 0.479428 1.157705 -0.477002 1989.676758 7.288690
0.000000 0.094900 0.112800 0.118200 0.197000 0.221000 0.185000 0.142400 0.184100 0.203800 2.694889 2.480897 5.865326 0.244624 0.466520 -0.329658 1088.647827 0.073700 0.092700 0.098100 0.200400 0.217900 0.176100 0.126600 0.182100 0.204700 2.655060 2.569953 6.202706 0.336780 0.607804 -0.408882 2005.495972 2.946278
0.000000 0.089650 0.110950 0.112800 0.244450 0.247300 0.186150 0.147200 0.218700 0.251100 2.818446 2.538080 5.537929 0.364569 0.828412 -0.375645 1058.367920 0.091050 0.114750 0.112250 0.313950 0.267300 0.187800 0.162950 0.275250 0.312750 2.207688 1.718741 5.512999 0.485932 1.354286 -0.395062 1793.704590 1.767767
0.000000 0.098400 0.113800 0.111900 0.232000 0.237100 0.183000 0.140800 0.207400 0.238500 2.443729 2.061652 6.134511 0.349176 0.815376 -0.351366 1061.403687 0.061200 0.081800 0.083200 0.222300 0.218200 0.168400 0.115300 0.192700 0.225300 3.014539 2.904394 6.151902 0.445444 0.851731 -0.467395 1833.530762 2.635231
0.000000 0.114350 0.140000 0.137750 0.293150 0.295750 0.220850 0.176850 0.262100 0.299100 2.349553 1.786135 4.992217 0.365719 0.991393 -0.367196 1058.590576 0.088250 0.112300 0.110400 0.270000 0.272450 0.200900 0.151850 0.235500 0.272300 2.973063 2.588720 5.925015 0.420696 1.008411 -0.415378 1815.956543 5.034603
0.000000 0.049100 0.071900 0.097950 0.142400 0.237800 0.181300 0.116200 0.132700 0.142450 3.315233 3.399405 7.807011 0.184211 0.174810 -0.535550 326.755615 0.045850 0.064900 0.077450 0.183600 0.219550 0.140800 0.107700 0.158150 0.179100 2.290272 2.264569 3.968002 0.404724 0.616184 -0.548790 1668.073608 2.357023
0.000000 0.112000 0.124550 0.137750 0.172300 0.216400 0.192900 0.152950 0.170400 0.182000 2.759243 2.546816 5.761924 0.109151 0.147409 -0.271464 1010.988281 0.077350 0.092250 0.108350 0.139150 0.196400 0.182950 0.127550 0.139000 0.146600 3.228189 3.304312 6.495305 0.119488 0.106734 -0.355482 1643.576904 2.464782
0.000000 0.101800 0.120000 0.123400 0.215850 0.246200 0.210600 0.151750 0.196500 0.219450 2.963640 2.728214 5.785223 0.263376 0.574895 -0.348342 1087.553833 0.085850 0.107400 0.107750 0.228500 0.239100 0.199750 0.140900 0.204300 0.231800 3.202587 2.945174 6.104523 0.327783 0.674931 -0.393115 2017.467041 1.767767
0.000000 0.100750 0.116550 0.117800 0.219050 0.217350 0.179250 0.142300 0.197400 0.223250 2.478275 2.236471 5.588502 0.297350 0.654262 -0.305422 1014.880066 0.075800 0.093950 0.095550 0.202900 0.198050 0.161800 0.117800 0.177650 0.200800 2.694778 2.525524 4.656365 0.345749 0.652115 -0.362333 1657.174438 2.429563
0.000000 0.082150 0.098850 0.088300 0.274350 0.225250 0.143650 0.130350 0.233000 0.275350 2.449649 2.117091 5.114985 0.508996 1.268244 -0.388721 1025.927002 0.049950 0.066600 0.053700 0.248400 0.180150 0.110050 0.097350 0.207200 0.255400 2.133510 2.056084 5.327241 0.636421 1.316739 -0.458382 1681.397705 2.429563
0.000000 0.053200 0.074800 0.075500 0.206700 0.195100 0.131400 0.108700 0.182700 0.208000 2.066472 1.948273 5.711600 0.472964 0.821956 -0.449369 995.012451 0.049700 0.067200 0.062200 0.232900 0.195700 0.131700 0.100200 0.197900 0.234800 3.130239 2.974225 6.586672 0.561827 1.084128 -0.478419 1646.594971 3.004626
0.000000 0.080600 0.106100 0.107950 0.234650 0.247050 0.189400 0.144200 0.212250 0.237500 2.177073 1.912508 5.468134 0.362211 0.768120 -0.396632 1002.295654 0.063600 0.084350 0.083050 0.224750 0.225250 0.171900 0.122750 0.203950 0.228700 2.862168 2.708769 6.107183 0.468186 0.908983 -0.453823 1626.027100 3.584302
0.000000 0.090400 0.135400 0.236600 0.269400 0.375400 0.271300 0.269700 0.281200 0.284700 2.997752 2.465855 7.654244 0.064213 0.027928 -0.471956 418.734802 0.070000 0.106300 0.203200 0.229000 0.333400 0.214100 0.236300 0.250900 0.249400 3.456872 2.970779 7.338569 0.059399 0.002990 -0.508958 1617.123535 4.859127
0.000000 0.067600 0.103800 0.189300 0.214400 0.343100 0.294300 0.217300 0.228700 0.229000 3.298715 2.934322 7.244234 0.062395 0.005375 -0.533482 416.140778 0.065400 0.099500 0.187200 0.211700 0.343700 0.257100 0.217900 0.233500 0.236300 3.501021 2.942862 6.695994 0.064635 0.005849 -0.548957 1588.250122 6.871843
0.000000 0.070700 0.109450 0.216700 0.241600 0.365900 0.260400 0.252900 0.263700 0.264250 3.784958 3.261271 8.032553 0.052935 -0.008817 -0.538758 410.277710 0.063000 0.091700 0.187050 0.213100 0.335350 0.233800 0.220550 0.233150 0.232900 3.423019 3.145072 7.715186 0.064443 0.008415 -0.570854 1603.864624 2.567616
0.000000 0.115950 0.136050 0.137050 0.232250 0.245100 0.214650 0.168800 0.223200 0.242000 2.923072 2.588429 6.418829 0.210264 0.476283 -0.286119 1620.044189 0.096150 0.111500 0.113100 0.193600 0.218600 0.195700 0.143600 0.186100 0.201150 2.963125 2.765984 6.475355 0.230103 0.438875 -0.330060 2381.187500 2.429563
0.000000 0.127800 0.149250 0.149900 0.229200 0.269550 0.240700 0.181600 0.222900 0.239000 2.776447 2.368112 6.136857 0.159894 0.355675 -0.290254 1634.341064 0.124750 0.144600 0.147250 0.219550 0.253400 0.227350 0.177350 0.216100 0.229600 2.698135 2.390547 5.967990 0.161364 0.328639 -0.278551 2363.397461 4.750731
0.000000 0.071700 0.105200 0.145100 0.227750 0.276250 0.241350 0.175250 0.211650 0.228900 3.194542 2.858803 7.183998 0.221060 0.380479 -0.446424 415.335815 0.063050 0.087500 0.102800 0.242250 0.246850 0.198300 0.147150 0.216250 0.239250 2.874268 2.546896 6.015749 0.391225 0.758520 -0.475017 1586.619385 6.802060
0.000000 0.075100 0.112050 0.135000 0.246200 0.321050 0.254900 0.178850 0.227500 0.248700 2.457400 2.003277 5.624539 0.287562 0.547879 -0.478928 998.414307 0.072000 0.098800 0.109700 0.229800 0.285250 0.221150 0.150650 0.206350 0.229200 2.466003 2.077481 4.925228 0.355784 0.713773 -0.481965 1643.776367 1.317616
0.000000 0.077000 0.105650 0.084000 0.272600 0.217700 0.129000 0.147300 0.251850 0.277600 2.750572 2.408945 5.115431 0.523437 1.281632 -0.346600 1641.384155 0.061100 0.085700 0.066600 0.240500 0.189100 0.114300 0.118750 0.213550 0.238200 2.924166 2.734297 6.182834 0.563009 1.203908 -0.378022 2386.428711 4.602234
0.000000 0.084500 0.105100 0.103000 0.197800 0.203500 0.161300 0.140000 0.182900 0.196400 2.635145 2.474224 5.681651 0.278997 0.533215 -0.311801 1649.039795 0.071100 0.087600 0.085100 0.173000 0.188700 0.156200 0.117200 0.152100 0.167400 3.944928 3.939852 7.637331 0.311489 0.513571 -0.362671 2349.912354 8.436857
0.000000 0.052100 0.078200 0.079800 0.222600 0.221000 0.160300 0.119800 0.199400 0.225700 3.067791 2.923685 6.549579 0.467626 0.863062 -0.477397 1001.300537 0.053900 0.075600 0.068900 0.240200 0.205400 0.140300 0.110700 0.208600 0.242600 3.121593 3.031488 6.595622 0.552491 1.127301 -0.459009 1617.016846 3.773077
0.000000 0.095600 0.114700 0.124700 0.198200 0.237800 0.185600 0.154000 0.182800 0.198800 1.945686 1.651794 4.846894 0.235199 0.431189 -0.349078 680.915039 0.068100 0.090800 0.087200 0.239800 0.233900 0.171200 0.131800 0.212000 0.238700 2.038978 1.659144 4.060571 0.464373 0.950538 -0.446006 911.930725 5.803495
0.000000 0.110800 0.131500 0.128300 0.240000 0.263100 0.207700 0.165500 0.223600 0.244800 1.887406 1.578354 4.056520 0.310132 0.758468 -0.335907 668.875122 0.072100 0.097200 0.082900 0.307900 0.251300 0.152300 0.139300 0.267800 0.309100 1.959784 1.394867 4.843200 0.567497 1.469500 -0.423710 900.490967 11.843892
0.000000 0.103400 0.125400 0.133300 0.203850 0.260650 0.212000 0.163500 0.188100 0.201650 2.431797 2.214564 4.944746 0.205706 0.383285 -0.351613 682.266296 0.063550 0.091050 0.075100 0.312500 0.271850 0.153600 0.137400 0.266500 0.309550 2.202501 1.734891 5.220259 0.610292 1.531821 -0.501302 914.864441 5.270463
0.000000 0.098300 0.161800 0.305400 0.343300 0.484100 0.359700 0.352000 0.368200 0.370100 3.050361 2.280290 7.331221 0.058402 0.022974 -0.499144 390.938782 0.082200 0.126600 0.241900 0.266500 0.371300 0.240100 0.279500 0.291100 0.293200 2.839068 2.103365 5.966701 0.046875 -0.015173 -0.486400 1743.293335 4.750731
0.000000 0.209200 0.276700 0.335900 0.399200 0.461500 0.362000 0.357300 0.366200 0.381900 3.711764 2.700057 7.518389 0.085579 0.193006 -0.241496 86.830826 0.105100 0.162500 0.153600 0.315900 0.176500 0.114800 0.228100 0.302600 0.326600 2.072535 1.606130 4.884286 0.358416 0.932756 -0.055035 380.030029 1.666667
0.000000 0.129200 0.177700 0.245400 0.368800 0.495800 0.402500 0.308700 0.333200 0.356450 3.256917 2.455114 7.019046 0.199649 0.474611 -0.473555 86.727356 0.101200 0.148000 0.180900 0.378700 0.436800 0.345250 0.270050 0.333500 0.367800 3.218711 2.375461 6.171086 0.331692 0.814280 -0.479442 374.448090 1.666667
0.000000 0.098350 0.137400 0.183900 0.318000 0.421350 0.304050 0.228250 0.265550 0.296400 2.710949 2.169173 6.310910 0.264659 0.595724 -0.506972 86.582703 0.050250 0.087000 0.086950 0.330600 0.278550 0.178650 0.146500 0.269950 0.312600 2.792132 2.361671 6.044096 0.578714 1.341233 -0.526134 376.152039 1.317616
0.000000 0.134600 0.187600 0.259900 0.361450 0.533300 0.428650 0.297300 0.314400 0.338050 3.824469 2.967736 8.143776 0.161520 0.356025 -0.477295 87.790154 0.123250 0.172350 0.227450 0.350150 0.507850 0.415200 0.271800 0.306600 0.332100 3.498397 2.656811 7.315364 0.210010 0.494363 -0.490312 376.860596 2.124591
0.000000 0.118850 0.168000 0.229000 0.345000 0.472900 0.362550 0.269500 0.296650 0.323250 3.020666 2.197631 6.744720 0.203714 0.461301 -0.478209 86.458519 0.073150 0.114450 0.130150 0.332950 0.348150 0.249400 0.187800 0.276700 0.317450 2.881259 2.334044 5.784194 0.419741 0.982091 -0.498459 374.391602 3.004626
0.000000 0.153250 0.209250 0.283050 0.390400 0.532600 0.431550 0.313850 0.335000 0.359400 3.939312 2.960000 7.788312 0.160525 0.389271 -0.433062 87.953369 0.142350 0.196800 0.254450 0.385500 0.490000 0.394900 0.296300 0.341500 0.369650 3.579946 2.678443 7.053756 0.212419 0.544172 -0.422457 376.150787 1.666667
0.000000 0.139200 0.199800 0.275600 0.374250 0.534200 0.432750 0.309550 0.326800 0.349750 3.972920 3.013270 8.281610 0.151937 0.338335 -0.462917 87.931030 0.128050 0.186600 0.247950 0.363700 0.503750 0.419550 0.283800 0.320300 0.344250 3.540847 2.653434 7.475595 0.194883 0.459694 -0.471108 376.812195 3.726780
0.000000 0.133650 0.188900 0.264500 0.365400 0.526700 0.420950 0.301450 0.319700 0.344400 3.518235 2.635400 7.625309 0.160517 0.349899 -0.471745 89.105064 0.120000 0.175900 0.234250 0.366800 0.492600 0.393100 0.278450 0.325800 0.353200 3.557329 2.689055 7.206396 0.223522 0.528619 -0.476088 382.637268 0.000000
0.000000 0.131200 0.193300 0.276300 0.375400 0.537100 0.434600 0.316900 0.335600 0.359100 3.937863 3.010455 8.002034 0.151506 0.313904 -0.468922 89.015213 0.118200 0.178900 0.244900 0.362700 0.497700 0.407700 0.290500 0.329700 0.355000 3.654655 2.731566 7.091851 0.191749 0.424009 -0.469285 382.018616 1.317616
0.000000 0.139050 0.191900 0.264350 0.367800 0.516100 0.419250 0.302300 0.322450 0.347750 3.604467 2.747356 7.487067 0.162464 0.370041 -0.453755 89.115845 0.127300 0.179100 0.230550 0.383000 0.487800 0.383650 0.285350 0.340500 0.368050 3.367411 2.401412 6.833090 0.246727 0.622830 -0.461449 382.482727 2.062395
0.000000 0.134900 0.183900 0.243900 0.356800 0.497500 0.398900 0.287800 0.312400 0.338500 3.309152 2.502290 7.241185 0.186698 0.440011 -0.450882 91.247177 0.102800 0.144800 0.177500 0.343100 0.437000 0.333900 0.238500 0.297900 0.329200 3.373888 2.620615 6.971125 0.311348 0.783747 -0.483992 379.601929 2.946278
0.000000 0.089600 0.124800 0.169000 0.297100 0.406900 0.290300 0.216000 0.248500 0.279100 2.666468 2.171344 6.048752 0.269456 0.577532 -0.534504 87.869072 0.058400 0.096800 0.098900 0.346600 0.304100 0.194200 0.174100 0.295600 0.339700 2.652981 2.108441 5.592092 0.557282 1.387478 -0.518160 383.598267 1.863390
0.000000 0.100900 0.138000 0.181900 0.308000 0.420600 0.300200 0.223800 0.255000 0.285200 2.838707 2.267279 6.348127 0.256060 0.570529 -0.512584 87.812698 0.063800 0.101300 0.103900 0.333600 0.315400 0.200800 0.168500 0.278800 0.321900 2.786286 2.307271 5.675949 0.518401 1.260453 -0.514724 383.280945 2.429563
0.000000 0.113300 0.154900 0.202100 0.340300 0.449700 0.339700 0.257000 0.292300 0.320000 3.032432 2.325529 6.376878 0.243841 0.578329 -0.485216 91.233131 0.080000 0.116600 0.132700 0.334700 0.373100 0.271400 0.202300 0.285800 0.321500 3.357929 2.757136 6.881808 0.428275 1.050501 -0.513781 380.440979 1.317616
0.000000 0.129500 0.189300 0.264000 0.361550 0.525600 0.423350 0.300600 0.318800 0.341500 3.522193 2.696023 7.982389 0.154401 0.322707 -0.469955 90.919281 0.110850 0.168400 0.211800 0.359750 0.484700 0.379300 0.263250 0.315450 0.343950 3.384791 2.428509 6.232069 0.258584 0.623284 -0.488018 377.757721 4.388741
0.000000 0.113650 0.157900 0.214500 0.337300 0.468450 0.363250 0.266050 0.292500 0.322600 2.871898 2.193033 6.394022 0.222548 0.503350 -0.493357 88.350121 0.069550 0.109600 0.122050 0.363600 0.356500 0.255150 0.197400 0.306650 0.354350 2.796281 2.202425 5.752359 0.489295 1.202098 -0.519208 385.256195 1.767767
1.000000 0.059950 0.084850 0.108600 0.197700 0.267650 0.184950 0.138950 0.167100 0.187900 3.256036 2.983789 6.337037 0.290929 0.455355 -0.518615 353.251892 0.055000 0.078650 0.072600 0.228450 0.171200 0.103500 0.118050 0.195350 0.228700 2.264794 2.128608 4.286100 0.511732 0.993597 -0.374426 2179.836670 1.317616
1.000000 0.085550 0.113400 0.142500 0.207450 0.280250 0.207550 0.169000 0.186750 0.203150 3.374400 3.101476 6.890047 0.188087 0.296170 -0.420783 353.347900 0.051850 0.074300 0.073850 0.232100 0.189350 0.114050 0.115250 0.193450 0.225150 2.352495 2.249098 4.790322 0.516033 1.005011 -0.437054 2174.392578 1.317616
0.000000 0.129450 0.190700 0.273300 0.369100 0.542500 0.445350 0.309000 0.326150 0.348700 3.755207 2.929733 8.310631 0.148727 0.306015 -0.479688 91.418243 0.112950 0.172050 0.228450 0.374900 0.500050 0.398250 0.281650 0.332800 0.360150 3.416009 2.482859 6.871446 0.242278 0.579679 -0.487742 378.313232 3.435921
1.000000 0.039700 0.061100 0.073000 0.163800 0.227300 0.148100 0.101700 0.133700 0.153200 3.051291 3.076564 6.483762 0.370940 0.493766 -0.576008 354.388367 0.056400 0.079500 0.078900 0.172700 0.156600 0.097600 0.112900 0.158600 0.175700 2.186785 2.401352 4.530845 0.379961 0.584200 -0.326271 2275.171143 4.602234
0.000000 0.123200 0.187000 0.273100 0.372800 0.538700 0.441700 0.308300 0.328100 0.350800 3.711634 2.865271 8.278712 0.155095 0.314994 -0.484582 91.555862 0.104700 0.161600 0.216400 0.369200 0.485800 0.377700 0.270200 0.324300 0.353100 3.305772 2.459529 6.430963 0.260612 0.618423 -0.500388 378.426697 2.124591
1.000000 0.063100 0.104500 0.119950 0.327000 0.248600 0.161700 0.181150 0.275200 0.315850 2.800931 2.357918 5.507770 0.461293 1.067764 -0.405699 264.475403 0.031300 0.060650 0.066300 0.241650 0.159450 0.095050 0.120800 0.203300 0.234600 2.807389 2.673779 5.070155 0.566760 1.009673 -0.450913 2059.590576 1.666667
1.000000 0.061250 0.089500 0.110100 0.213550 0.270450 0.185850 0.141450 0.183650 0.207050 3.126774 2.863924 6.976673 0.318303 0.540773 -0.501175 363.799377 0.040300 0.075200 0.053600 0.258900 0.137400 0.076300 0.130700 0.233350 0.264500 2.642299 2.481067 5.743933 0.658940 1.357395 -0.296351 2400.157227 2.946278
1.000000 0.048600 0.063900 0.084000 0.135700 0.249900 0.212200 0.104500 0.119500 0.134800 2.183086 2.207234 4.873283 0.237000 0.252007 -0.589189 363.652557 0.027800 0.047400 0.051900 0.193000 0.152000 0.085300 0.095500 0.159500 0.187400 2.322428 2.408018 4.246154 0.566766 0.869171 -0.526542 2348.425537 2.946278
